Bibliography vs Study Characteristic,Bibliography vs Type of Digital Innovation,Bibliography vs Application of Digital Innovation,Bibliography vs Impact on Food Insecurity,Bibliography vs Challenges and Limitations,Bibliography vs Future Directions,Bibliography vs Key Findings and Conclusions,Study Characteristic vs Bibliography,Study Characteristic vs Type of Digital Innovation,Study Characteristic vs Application of Digital Innovation,Study Characteristic vs Impact on Food Insecurity,Study Characteristic vs Challenges and Limitations,Study Characteristic vs Future Directions,Study Characteristic vs Key Findings and Conclusions,Type of Digital Innovation vs Bibliography,Type of Digital Innovation vs Study Characteristic,Type of Digital Innovation vs Application of Digital Innovation,Type of Digital Innovation vs Impact on Food Insecurity,Type of Digital Innovation vs Challenges and Limitations,Type of Digital Innovation vs Future Directions,Type of Digital Innovation vs Key Findings and Conclusions,Application of Digital Innovation vs Bibliography,Application of Digital Innovation vs Study Characteristic,Application of Digital Innovation vs Type of Digital Innovation,Application of Digital Innovation vs Impact on Food Insecurity,Application of Digital Innovation vs Challenges and Limitations,Application of Digital Innovation vs Future Directions,Application of Digital Innovation vs Key Findings and Conclusions,Impact on Food Insecurity vs Bibliography,Impact on Food Insecurity vs Study Characteristic,Impact on Food Insecurity vs Type of Digital Innovation,Impact on Food Insecurity vs Application of Digital Innovation,Impact on Food Insecurity vs Challenges and Limitations,Impact on Food Insecurity vs Future Directions,Impact on Food Insecurity vs Key Findings and Conclusions,Challenges and Limitations vs Bibliography,Challenges and Limitations vs Study Characteristic,Challenges and Limitations vs Type of Digital Innovation,Challenges and Limitations vs Application of Digital Innovation,Challenges and Limitations vs Impact on Food Insecurity,Challenges and Limitations vs Future Directions,Challenges and Limitations vs Key Findings and Conclusions,Future Directions vs Bibliography,Future Directions vs Study Characteristic,Future Directions vs Type of Digital Innovation,Future Directions vs Application of Digital Innovation,Future Directions vs Impact on Food Insecurity,Future Directions vs Challenges and Limitations,Future Directions vs Key Findings and Conclusions,Key Findings and Conclusions vs Bibliography,Key Findings and Conclusions vs Study Characteristic,Key Findings and Conclusions vs Type of Digital Innovation,Key Findings and Conclusions vs Application of Digital Innovation,Key Findings and Conclusions vs Impact on Food Insecurity,Key Findings and Conclusions vs Challenges and Limitations,Key Findings and Conclusions vs Future Directions
0.2728661515458871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.468843769712891,0.0,0.468843769712891,0.36567052852313264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39236768246051557,0.0,0.0,0.0,0.0,0.0,0.11440026953995573,0.0,0.0,0.0,0.0,0.7522262097008506,0.0,0.11085201143759041,0.0,0.0,0.0,0.0,0.0,0.0,0.3844775470895429,0.5025033437622851
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27024237627672787,0.0,0.0,0.0,0.5352449338977265,0.0,0.0,0.19096546027513014,0.24742228013321352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16825740461304667,0.0,0.0,0.0,0.0,0.19817017060757175,0.0,0.27144991523814277,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2403838686650676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5611522889963246,0.0,0.3745748827904778,0.0,0.29240319775036616,0.0,0.0,0.5508404129959852,0.0,0.2109653842997964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2728661515458871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48754204094654524,0.0,0.0,0.0,0.0,0.468843769712891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3967945888276544,0.0,0.32036687119554663,0.0,0.0,0.0,0.24742228013321352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13164605498437873,0.0,0.0,0.0,0.0,0.19817017060757175,0.0,0.3245696481667416,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3315226088810493,0.0,0.0,0.3967945888276544,0.0,0.0,0.0,0.4946398397334851,0.0,0.0,0.32433238044623464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12107854573551209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.662453695047723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3967945888276544,0.0,0.5611522889963246,0.0,0.6636561892294968,0.0,0.0,0.32433238044623464,0.0,0.0,0.09589739761098401,0.0,0.0,0.0,0.0,0.2644579627480148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16518670939471383,0.4511893829964985
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3967945888276544,0.0,0.34976318492057434,0.0,0.39236768246051557,0.0,0.0,0.32433238044623464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22139801590332742,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3866962802543327,0.42116833888052285,0.0,0.0,0.0,0.0,0.0,0.17485401248406385,0.0,0.0,0.0,0.0,0.0,0.0,0.16979163934409583,0.0,0.0,0.0,0.39236768246051557,0.0,0.0,0.19096546027513014,0.24742228013321352,0.36392130194297795,0.0,0.1013779959559899,0.0,0.0,0.0,0.0,0.0,0.0,0.08146614423410332,0.0,0.0,0.0,0.15862332833130058,0.0,0.19817017060757175,0.0
0.2728661515458871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2936421919622547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2010151764507605,0.0,0.0,0.0,0.24742228013321352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19817017060757175,0.0,0.0,0.0
0.2728661515458871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5416382784554015,0.0,0.0,0.0,0.0,0.0,0.0,0.2417000084862051,0.0,0.0,0.0,0.0,0.0,0.0,0.7084020248189704,0.39236768246051557,0.0,0.0,0.0,0.0,0.0,0.2360231331257554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3967945888276544,0.0,0.0,0.0,0.5352449338977265,0.0,0.0,0.32433238044623464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29901885727281674,0.17001217306845842
0.2728661515458871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3967945888276544,0.0,0.0,0.0,0.25118945417448935,0.0,0.0,0.32433238044623464,0.24742228013321352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19817017060757175,0.0,0.0,0.0
0.2728661515458871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48754204094654524,0.0,0.0,0.0,0.0,0.0,0.0,0.31513339572056837,0.0,0.0,0.0,0.0,0.0,0.0,0.3967945888276544,0.0,0.2010151764507605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12581453644407356,0.0,0.0,0.0,0.0,0.0,0.0,0.3245696481667416,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20206720144423598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16464115323906772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5356765298661336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7122527331401494,0.0,0.0,0.0,0.0,0.0,0.0,0.42458486612115587,0.0,0.22778809275832207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4788293006437576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44928302662827596,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4788293006437576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39715474674870854,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8779080252765721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2728661515458871,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4788293006437576,0.0,0.0,0.0,0.0,0.0,0.24285141198161678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7122527331401494,0.0,0.16700358229944548,0.0,0.0,0.0,0.0,0.22523350278805304,0.0,0.2745786641462352,0.0,0.0,0.0,0.0,0.0,0.44359885174080405,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27645222562255367,0.18632034355278282,0.0,0.0,0.0,0.0,0.0,0.437308352172952,0.0,0.0,0.0,0.0,0.0,0.0,0.5534894994263215,0.0,0.0,0.0,0.0,0.0,0.41267183228279314,0.0,0.15411145970980097
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20206720144423598,0.0,0.0,0.0,0.0,0.0,0.2651599638883161,0.0,0.0,0.0,0.0,0.13952136542439697,0.0,0.48986229325696573,0.0,0.0,0.0,0.0,0.0,0.4450184133839723,0.0,0.0
0.2728661515458871,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4788293006437576,0.0,0.0,0.0,0.0,0.0,0.24285141198161678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7122527331401494,0.0,0.33350811780601436,0.48312195745686903,0.0,0.0,0.0,0.28138712094620627,0.0,0.17212666500348392,0.4238511020278082,0.0,0.0,0.0,0.0,0.35549238983846193,0.0,0.0
0.2728661515458871,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4788293006437576,0.0,0.0,0.0,0.0,0.0,0.663106022077945,0.0,0.0,0.0,0.0,0.0,0.0,0.4960482061359851,0.0,0.0,0.0,0.0,0.0,0.44928302662827596,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20206720144423598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13952136542439697,0.0,0.14330143141552162,0.0,0.0,0.0,0.0,0.0,0.5480329835490143,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06186764520634618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07746159151923016,0.0,0.0
0.2728661515458871,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39096248682364226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13952136542439697,0.0,0.2789142088854933,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45178820403330733,0.0,0.0,0.0,0.0,0.0,0.0,0.32246537798330005,0.0,0.0,0.0,0.0,0.5734535694765297,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4460631780009351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15995598929419722,0.0,0.0,0.0,0.0,0.0,0.5480329835490143,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4788293006437576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2112347869734337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4788293006437576,0.0,0.0,0.0,0.0,0.0,0.0,0.1791277253765248,0.0,0.0,0.0,0.0956552987876676,0.0,0.2745838535464101,0.17259966637589444,0.0,0.0,0.0,0.0,0.39066192208460193,0.0,0.0
0.2728661515458871,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2453106121154235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2112347869734337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5293334873245481,0.0,0.0
0.2728661515458871,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233668388818676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4788293006437576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20206720144423598,0.0,0.0,0.0,0.0,0.0,0.33350811780601436,0.0,0.0,0.0,0.0,0.0,0.0,0.3550750870394601,0.0,0.0,0.0,0.0,0.0,0.8512113750757202,0.0,0.0
0.2728661515458871,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06313108551139146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2112347869734337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2728661515458871,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2453106121154235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3350786202772546,0.0,0.0,0.0,0.0,0.0,0.7714471553040692,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6231389883695102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5569494732927375,0.0,0.0,0.0,0.0,0.0,0.49774612506735455,0.40809368148557357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327199511851161,0.0,0.0,0.0,0.0,0.0,0.0,0.32792936792498323,0.32792936792498323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6104045210576242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21394917624642104,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327199511851161,0.327199511851161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6104045210576242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14926760398394556,0.0,0.0,0.0,0.0,0.0,0.0,0.10655814629540626,0.0,0.0,0.0,0.0,0.0,0.7023323908878489,0.0,0.0
0.2728661515458871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8307898353251484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36446176073087894,0.40809368148557357,0.0,0.6104045210576242,0.0,0.0,0.0,0.0,0.0,0.4992030683811489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327199511851161,0.0,0.0,0.0,0.0,0.5569494732927375,0.5569494732927375,0.0,0.0,0.0,0.2289891048373697,0.0,0.0,0.40809368148557357,0.35496426470704256,0.0,0.0,0.0,0.0,0.0,0.18202491932800807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8449694583483756,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8321147053454008,0.0912916278760281,0.0,0.0,0.07101202641985331,0.0,0.0,0.0,0.0,0.2500999334714366,0.0,0.0,0.0,0.0,0.45123185464151805,0.21568462459074106,0.0,0.5286258218207758,0.5240730241395679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6231389883695102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3485684510055368,0.5569494732927375,0.0,0.0,0.0,0.36446176073087894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28901009410232587,0.0,0.0,0.0,0.0,0.0,0.0,0.11600006019950614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2728661515458871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0912916278760281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6104045210576242,0.0,0.0,0.0,0.0,0.0,0.4992030683811489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0912916278760281,0.1435921711830112,0.0,0.0,0.0,0.0,0.0,0.0,0.20075388419257165,0.0,0.27485487726995356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3635059045022482,0.16051847363790114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5078578499076362,0.0,0.0
0.2728661515458871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3485684510055368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6104045210576242,0.0,0.0,0.0,0.0,0.0,0.22031862738003308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21394917624642104,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35334028589821587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36446176073087894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34215078674928756,0.0,0.0,0.0,0.0,0.0,0.0,0.12266174360224429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24108917103634692,0.35334028589821587,0.0,0.35334028589821587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7621234222594554,0.0,0.6100874590486365,0.0,0.0,0.0,0.0,0.0,0.24826231395317652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
